permit_demolition,address,description_demolition,issue_date_demolition,year_demolition,permit_new,issue_date_new,year_new,description_new,cost_new,boundaries,names_new,json_agg,community
100550275,863 W Wrightwood Ave,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE AND DETACHED MASONRY GARAGE,09/15/2014,2014,100551487,08/21/2014,2014,ERECT MASONRY 3 D.U. RESIDENCE (3B CONSTRUCTION) WITH DETATCHED MASONRY 3 CAR GARAGE (3B CONSTRUCTION) AS PER PLAN.   **Self-Certification Project  -  Conditional Permit: Subject to audit & field inspections**    ***This permit will be voided in 30 days from the issuing date of this permit if Wrecking Permit is not obtained***,697200,"[{""type"":""ward"",""id"":""43"",""name"":""43"",""metadata"":""MICHELE SMITH""},{""type"":""communityarea"",""id"":""68"",""name"":""LINCOLN PARK"",""metadata"":""7""},{""type"":""neighborhood"",""id"":""212"",""name"":""Wrightwood Neighbors"",""metadata"":null}]","North Electric, Inc., Hanna John C, North Side Development Group, Llc, Bm Uk Enterprise, Inc., Quick Hvac Service Inc., Bm Uk Enterprise Company, Quick Hvac Service Inc., Wermar Plumbing Corp","[{""name"":""North Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""7442 Church Hill"",""city"":""Morton Grove"",""state"":""Il"",""slug"":""NORTH_ELECTRIC,_INC.""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""North Side Development Group, Llc"",""type"":""Owner"",""address"":""1745 W Julian St"",""city"":""Chicago"",""state"":""Il"",""slug"":""NORTH_SIDE_DEVELOPMENT_GROUP,_LLC""}, {""name"":""Bm Uk Enterprise, Inc."",""type"":""Masonry Contractor"",""address"":""9433 S. Harding Avenue"",""city"":""Evergreen Park"",""state"":""Il"",""slug"":""BM_UK_ENTERPRISE,_INC.""}, {""name"":""Quick Hvac Service Inc."",""type"":""Contractor-Ventilation"",""address"":""1606 Wooddrive Dr"",""city"":""Round Lake Beach"",""state"":""Il"",""slug"":""QUICK_HVAC_SERVICE_INC.""}, {""name"":""Bm Uk Enterprise Company"",""type"":""Contractor-General Contractor"",""address"":""9433 South Harding"",""city"":""Evergreen Park"",""state"":""Il"",""slug"":""BM_UK_ENTERPRISE_COMPANY""}, {""name"":""Quick Hvac Service Inc."",""type"":""Contractor-Refrigeration"",""address"":""1606 Wooddrive Dr"",""city"":""Round Lake Beach"",""state"":""Il"",""slug"":""QUICK_HVAC_SERVICE_INC.""}, {""name"":""Wermar Plumbing Corp"",""type"":""Contractor-Plumber\/plumbing"",""address"":""1904 E Seneca Ln"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""WERMAR_PLUMBING_CORP""}]",LINCOLN PARK
100534663,2454 W Berenice Ave,WRECK AND REMOVE A 1 STORY BRICK BUIDLING.,09/12/2014,2014,100539624,08/08/2014,2014,"ERECT 2 STORY MASONRY SFR WITH BASEMENT, REAR WOOD OPEN DECK AND A DETACHED 2-CAR GARAGE. WORK TO INCLUDE PLUMBING,ELECTRICAL AND HVAC PER ARCHITECTURAL PLANS(CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS)",300000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","Deco Hvac, Aquarius Services, Inc.,, Elektra International, Ltd., Jim Athans, Casey Kenneth Edwin, Deco Hvac, Star Tuckpointing, Inc., New Age Development, Incorpora, How Much And When Expediting, Demox, Inc.","[{""name"":""Deco Hvac"",""type"":""Contractor-Refrigeration"",""address"":""1075 Grissom Trail"",""city"":""Elk Grove Village"",""state"":""Il"",""slug"":""DECO_HVAC""}, {""name"":""Aquarius Services, Inc.,"",""type"":""Contractor-Plumber\/plumbing"",""address"":""406 W. Marion St."",""city"":""Prospect Heights"",""state"":""Il"",""slug"":""AQUARIUS_SERVICES,_INC.,""}, {""name"":""Elektra International, Ltd."",""type"":""Contractor-Electrical"",""address"":""5673 N. Las Casas"",""city"":""Chicago"",""state"":""Il"",""slug"":""ELEKTRA_INTERNATIONAL,_LTD.""}, {""name"":""Jim Athans"",""type"":""Owner"",""address"":""626 W. Randolph"",""city"":""Chicago"",""state"":""Il"",""slug"":""JIM_ATHANS""}, {""name"":""Casey Kenneth Edwin"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""CASEY_KENNETH_EDWIN""}, {""name"":""Deco Hvac"",""type"":""Contractor-Ventilation"",""address"":""1075 Grissom Trail"",""city"":""Elk Grove Village"",""state"":""Il"",""slug"":""DECO_HVAC""}, {""name"":""Star Tuckpointing, Inc."",""type"":""Masonry Contractor"",""address"":""5816 W Irving Park Road"",""city"":""Chicago"",""state"":""Il"",""slug"":""STAR_TUCKPOINTING,_INC.""}, {""name"":""New Age Development, Incorpora"",""type"":""Contractor-General Contractor"",""address"":""506 Cordial Drive"",""city"":""Des Palines"",""state"":""Il"",""slug"":""NEW_AGE_DEVELOPMENT,_INCORPORA""}, {""name"":""How Much And When Expediting"",""type"":""Expeditor"",""address"":""522  Princeton Dr."",""city"":""Bolingbrook"",""state"":""Il"",""slug"":""HOW_MUCH_AND_WHEN_EXPEDITING""}, {""name"":""Demox, Inc."",""type"":""Masonry Contractor"",""address"":""1N650 Burr Oak Rd"",""city"":""Northwoods"",""state"":""Il"",""slug"":""DEMOX,_INC.""}]",NORTH CENTER
100550724,2524 N Fairfield Ave,WRECK AND REMOVE A 1 STORY FRAME RESIDENTIAL WITH GARAGE.,09/12/2014,2014,100549574,09/22/2014,2014,NEW CONSTRUCTION OF TWO-STORY SINGLE FAMILY WITH 50% BELOW GRADE BASEMENT AS PER PLANS**SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**,175000,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""23"",""name"":""LOGAN SQUARE"",""metadata"":""22""},{""type"":""neighborhood"",""id"":""115"",""name"":""Logan Square"",""metadata"":null}]","Alco Construction Company, Inc, Joseph Donohoe, Climate Change Inc., Yolanda Schachter, Elboe Enterprises Inc., He Electric, Inc., Climate Change Inc., Kennedy Benjamin N","[{""name"":""Alco Construction Company, Inc"",""type"":""Contractor-General Contractor"",""address"":""3608 N. Milwaukee"",""city"":""Chicago"",""state"":""Il"",""slug"":""ALCO_CONSTRUCTION_COMPANY,_INC""}, {""name"":""Joseph Donohoe"",""type"":""Contractor-Plumber\/plumbing"",""address"":""2421 W Pratt Unite 810"",""city"":""Chicago"",""state"":""Il"",""slug"":""JOSEPH_DONOHOE""}, {""name"":""Climate Change Inc."",""type"":""Contractor-Refrigeration"",""address"":""7244 Skyline Dr"",""city"":""Justice"",""state"":""Il"",""slug"":""CLIMATE_CHANGE_INC.""}, {""name"":""Yolanda Schachter"",""type"":""Owner"",""address"":""3608 N. Milwaukee"",""city"":""Chicago"",""state"":""Il"",""slug"":""YOLANDA_SCHACHTER""}, {""name"":""Elboe Enterprises Inc."",""type"":""Masonry Contractor"",""address"":""Elboe Enterprises Inc. 505 Tamarack Dr."",""city"":""Wauconda"",""state"":""Il"",""slug"":""ELBOE_ENTERPRISES_INC.""}, {""name"":""He Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""6660 W. Imlay"",""city"":""Chicago"",""state"":""Il"",""slug"":""HE_ELECTRIC,_INC.""}, {""name"":""Climate Change Inc."",""type"":""Contractor-Ventilation"",""address"":""7244 Skyline Dr"",""city"":""Justice"",""state"":""Il"",""slug"":""CLIMATE_CHANGE_INC.""}, {""name"":""Kennedy Benjamin N"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""KENNEDY_BENJAMIN_N""}]",LOGAN SQUARE
100550727,4017 N Maplewood Ave,WRECK AND REMOVE A 1 STORY FRAME WITH GARAGE.,09/12/2014,2014,100549241,08/27/2014,2014,NEW 2-STORY SINGLE FAMILY FRAME RESIDENCE WITH BASEMENT AND A PRIVATE DETACHED FRAME 2-CAR GARAGE PER PLANS,200000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","Artisan Development Inc., Mark Heating & Air, Tommy Maguire, T & D Builders, Inc, Kulak Dennis M, He Electric, Inc., Dee Plumbing & Sewer, Inc., Mark Heating & Air","[{""name"":""Artisan Development Inc."",""type"":""Contractor-General Contractor"",""address"":""449 Ridge Ave."",""city"":""Clarendon Hills"",""state"":""Il"",""slug"":""ARTISAN_DEVELOPMENT_INC.""}, {""name"":""Mark Heating & Air"",""type"":""Contractor-Refrigeration"",""address"":""6140 N. T. Louis Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR""}, {""name"":""Tommy Maguire"",""type"":""Owner"",""address"":""449 Ridge Avenue"",""city"":""Clarendon Hills"",""state"":""Il"",""slug"":""TOMMY_MAGUIRE""}, {""name"":""T & D Builders, Inc"",""type"":""Masonry Contractor"",""address"":""1485 N. Larrabee, Unit C"",""city"":""Chicago"",""state"":""Il"",""slug"":""T_&_D_BUILDERS,_INC""}, {""name"":""Kulak Dennis M"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""KULAK_DENNIS_M""}, {""name"":""He Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""6660 W. Imlay"",""city"":""Chicago"",""state"":""Il"",""slug"":""HE_ELECTRIC,_INC.""}, {""name"":""Dee Plumbing & Sewer, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""3828 W. 128Th Pl"",""city"":""Alsip"",""state"":""Il"",""slug"":""DEE_PLUMBING_&_SEWER,_INC.""}, {""name"":""Mark Heating & Air"",""type"":""Contractor-Ventilation"",""address"":""6140 N. T. Louis Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR""}]",NORTH CENTER
100555537,2424 N Artesian Ave,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,09/09/2014,2014,100552106,09/16/2014,2014,"ERECT NEW 2 STORY, IV-A, SINGLE FAMILY RESIDENCE W/BASEMENT AND DETACHED GARAGE AS PER PLANS  **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT **",267000,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""23"",""name"":""LOGAN SQUARE"",""metadata"":""22""},{""type"":""neighborhood"",""id"":""115"",""name"":""Logan Square"",""metadata"":null}]","Vari Ronald, Caromaya Hvac, Ak Electric, Inc., Twopointo Development, Llc, Waterford Plumbing, Twopointo Development Llc - 2424 N. Artesian St., North Lake Shore Development C, Caromaya Hvac","[{""name"":""Vari Ronald"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""VARI_RONALD""}, {""name"":""Caromaya Hvac"",""type"":""Contractor-Refrigeration"",""address"":""1013 N. Oakton St."",""city"":""Arlington Heights"",""state"":""Il"",""slug"":""CAROMAYA_HVAC""}, {""name"":""Ak Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""9501 Britta Ave."",""city"":""Franklin Park"",""state"":""Il"",""slug"":""AK_ELECTRIC,_INC.""}, {""name"":""Twopointo Development, Llc"",""type"":""Contractor-General Contractor"",""address"":""948 N Euclid Avenue"",""city"":""Oak Park"",""state"":""Il"",""slug"":""TWOPOINTO_DEVELOPMENT,_LLC""}, {""name"":""Waterford Plumbing"",""type"":""Contractor-Plumber\/plumbing"",""address"":""2425 W. Cuyler Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""WATERFORD_PLUMBING""}, {""name"":""Twopointo Development Llc - 2424 N. Artesian St."",""type"":""Owner"",""address"":""948 N. Euclid Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""TWOPOINTO_DEVELOPMENT_LLC_-_2424_N._ARTESIAN_ST.""}, {""name"":""North Lake Shore Development C"",""type"":""Masonry Contractor"",""address"":""8140 W. 84Th Place"",""city"":""Justice"",""state"":""Il"",""slug"":""NORTH_LAKE_SHORE_DEVELOPMENT_C""}, {""name"":""Caromaya Hvac"",""type"":""Contractor-Ventilation"",""address"":""1013 N. Oakton St."",""city"":""Arlington Heights"",""state"":""Il"",""slug"":""CAROMAYA_HVAC""}]",LOGAN SQUARE
100550757,2470 W Berteau Ave,WRECK AND REMOVE A 1 STORY FRAME BUILDING.,09/09/2014,2014,100547974,08/13/2014,2014,"NEW 2 STORY SINGLE FAMILY RESIDENCE AND DETACHED GARAGE. INCLUDES ELECTRICAL, VENTILATION, REFRIGERATION, AND PLUMBING SYSTEMS.",125000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","Wk Heating, Inc, Ng Plumbing, Inc., Hodgson Daniel Lee, Vivid Construction Inc, Texa Engineering, Demox, Inc., Tim Pomaville, Wk Heating, Inc","[{""name"":""Wk Heating, Inc"",""type"":""Contractor-Refrigeration"",""address"":""511 Deerfield Rd"",""city"":""Streamwood"",""state"":""Il"",""slug"":""WK_HEATING,_INC""}, {""name"":""Ng Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""341 Pinehurst Drive"",""city"":""Des Plaines"",""state"":""Il"",""slug"":""NG_PLUMBING,_INC.""}, {""name"":""Hodgson Daniel Lee"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HODGSON_DANIEL_LEE""}, {""name"":""Vivid Construction Inc"",""type"":""Contractor-General Contractor"",""address"":""3203 S Harvey"",""city"":""Berwyn"",""state"":""Il"",""slug"":""VIVID_CONSTRUCTION_INC""}, {""name"":""Texa Engineering"",""type"":""Contractor-Electrical"",""address"":""4 Fenview Ct."",""city"":""Cary"",""state"":""Il"",""slug"":""TEXA_ENGINEERING""}, {""name"":""Demox, Inc."",""type"":""Masonry Contractor"",""address"":""1N650 Burr Oak Rd"",""city"":""Northwoods"",""state"":""Il"",""slug"":""DEMOX,_INC.""}, {""name"":""Tim Pomaville"",""type"":""Owner"",""address"":""118 S. Clinton Suite 300"",""city"":""Chicago"",""state"":""Il"",""slug"":""TIM_POMAVILLE""}, {""name"":""Wk Heating, Inc"",""type"":""Contractor-Ventilation"",""address"":""511 Deerfield Rd"",""city"":""Streamwood"",""state"":""Il"",""slug"":""WK_HEATING,_INC""}]",NORTH CENTER
100551126,3806 N Hermitage Ave,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE,09/09/2014,2014,100549813,08/04/2014,2014,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETATCHED FRAME 2 CAR GARAGE (4A CONSTRUCTION) AS PER PLAN.,454400,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Rmb Heating & Cooling, Bgc Inc., Hanna John C, Peloza Construction Co. Inc., Rmb Heating & Cooling, John Yerkes & Sons, Inc., Greatline Communications & Ele, Bgc Incorporated, E. Z. Masonry, Inc.","[{""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""3276 N. Milwaukee Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""Bgc Inc."",""type"":""Owner"",""address"":""P.o. Box 581"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""BGC_INC.""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Peloza Construction Co. Inc."",""type"":""Masonry Contractor"",""address"":""9542 S. Parkside Ave."",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""PELOZA_CONSTRUCTION_CO._INC.""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""3276 N. Milwaukee Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""John Yerkes & Sons, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""6832 S. Western Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""JOHN_YERKES_&_SONS,_INC.""}, {""name"":""Greatline Communications & Ele"",""type"":""Contractor-Electrical"",""address"":""17045 S. Westview"",""city"":""South Holland"",""state"":""Il"",""slug"":""GREATLINE_COMMUNICATIONS_&_ELE""}, {""name"":""Bgc Incorporated"",""type"":""Contractor-General Contractor"",""address"":""9629 S. Kildare"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""BGC_INCORPORATED""}, {""name"":""E. Z. Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""3442 N. Panama Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""E._Z._MASONRY,_INC.""}]",LAKE VIEW
100550328,2440 W Hutchinson St,WRECK AND REMOVE AN EXISTING 2 STORY FRAME HOUSE & EXISTING 2 CAR GARAGE.,09/08/2014,2014,100545509,09/19/2014,2014,NEW 2 STORY 3715.4 SQ. FT. FRAME SINGLE FAMILY RESIDENCE. W/ BASEMENT W/ OPEN WD 93.2 SQ. FT. FRONT PORCH & 2 CAR 373.8 SQ. FT. FRAME GARAGE.   **Self-Certification Project  -  Conditional Permit: Subject to audit & field inspections**,350000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","Art Of Heating And Cooling, Jeff & Sons Plumbing, Inc., Art Of Heating And Cooling, Simovic Laszlo, Persaud Construction, Dmac Homes, Inc., Dpld Properties, Inc, D.c.l. Electric","[{""name"":""Art Of Heating And Cooling"",""type"":""Contractor-Ventilation"",""address"":""10545 S Kostner"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""ART_OF_HEATING_AND_COOLING""}, {""name"":""Jeff & Sons Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""175 Sunflower Lane"",""city"":""Bartlett"",""state"":""Il"",""slug"":""JEFF_&_SONS_PLUMBING,_INC.""}, {""name"":""Art Of Heating And Cooling"",""type"":""Contractor-Refrigeration"",""address"":""10545 S Kostner"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""ART_OF_HEATING_AND_COOLING""}, {""name"":""Simovic Laszlo"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""SIMOVIC_LASZLO""}, {""name"":""Persaud Construction"",""type"":""Masonry Contractor"",""address"":""3535 W Wrightwood Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""PERSAUD_CONSTRUCTION""}, {""name"":""Dmac Homes, Inc."",""type"":""Contractor-General Contractor"",""address"":""3332 W. Foster Suite 183"",""city"":""Chicago"",""state"":""Il"",""slug"":""DMAC_HOMES,_INC.""}, {""name"":""Dpld Properties, Inc"",""type"":""Owner"",""address"":""3332 W Foster"",""city"":""Chicago"",""state"":""Il"",""slug"":""DPLD_PROPERTIES,_INC""}, {""name"":""D.c.l. Electric"",""type"":""Contractor-Electrical"",""address"":""6613 N. Maplewood Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""D.C.L._ELECTRIC""}]",NORTH CENTER
100553519,2669 N Orchard St,WRECK AND REMOVE A 2 STORY FRAME GARAGE.,09/05/2014,2014,100551265,08/19/2014,2014,"SELF CERTIFICATION REVIEW: ERECT MASONRY 3 D.U. BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK,  DETACHED 3 CAR MASONRY GARAGE (3B CONSTRUCTION) AS PER PLAN.",535400,"[{""type"":""ward"",""id"":""43"",""name"":""43"",""metadata"":""MICHELE SMITH""},{""type"":""communityarea"",""id"":""68"",""name"":""LINCOLN PARK"",""metadata"":""7""},{""type"":""neighborhood"",""id"":""47"",""name"":""Park West"",""metadata"":null}]","Ke Murphy Masonry, Inc., T. C. M. Concrete Const., Inc., Hanna John C, Swan Property Development, Inc, Accent Electric, Emerald Isle Construction, Inc, 2669 N. Orchard Llc ., Miron Heating & Cooling, Miron Heating & Cooling","[{""name"":""Ke Murphy Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""5544 W. Cullom"",""city"":""Chicago"",""state"":""Il"",""slug"":""KE_MURPHY_MASONRY,_INC.""}, {""name"":""T. C. M. Concrete Const., Inc."",""type"":""Masonry Contractor"",""address"":""8621 S. Austin Ave"",""city"":""Burbank"",""state"":""Il"",""slug"":""T._C._M._CONCRETE_CONST.,_INC.""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Swan Property Development, Inc"",""type"":""Contractor-General Contractor"",""address"":""11620 West 139Th Street"",""city"":""Orland Park"",""state"":""Il"",""slug"":""SWAN_PROPERTY_DEVELOPMENT,_INC""}, {""name"":""Accent Electric"",""type"":""Contractor-Electrical"",""address"":""941 W. Grace St."",""city"":""Chicago"",""state"":""Il"",""slug"":""ACCENT_ELECTRIC""}, {""name"":""Emerald Isle Construction, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5724 N. Newark Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""EMERALD_ISLE_CONSTRUCTION,_INC""}, {""name"":""2669 N. Orchard Llc ."",""type"":""Owner"",""address"":""11620 W. 139Th St"",""city"":""Orland Park"",""state"":""Il"",""slug"":""2669_N._ORCHARD_LLC_.""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}]",LINCOLN PARK
100553928,3841 N Janssen Ave,WRECK AND REMOVE A 2 STORY MASONRY RESIDENCE,09/05/2014,2014,100551871,09/29/2014,2014,SELF CERTIFICATION REVIEW: ERECT 3-STORY WITH BASEMENT MASONRY 3 D.U. RESIDENCE (3B CONSTRUCTION) WITH ROOF DECK AND DETATCHED MASONRY 4-CAR GARAGE (3B CONSTRUCTION) AS PER PLAN.,772000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","T. C. M. Concrete Const., Inc., Miron Heating & Cooling, Miron Heating & Cooling, Ke Murphy Masonry, Inc., Swan Property Development, Inc, Emerald Isle Construction, Inc, Hanna John C, Accent Electric, 3841 N Janssen, Llc","[{""name"":""T. C. M. Concrete Const., Inc."",""type"":""Masonry Contractor"",""address"":""8621 S. Austin Ave"",""city"":""Burbank"",""state"":""Il"",""slug"":""T._C._M._CONCRETE_CONST.,_INC.""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}, {""name"":""Ke Murphy Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""5544 W. Cullom"",""city"":""Chicago"",""state"":""Il"",""slug"":""KE_MURPHY_MASONRY,_INC.""}, {""name"":""Swan Property Development, Inc"",""type"":""Contractor-General Contractor"",""address"":""11620 West 139Th Street"",""city"":""Orland Park"",""state"":""Il"",""slug"":""SWAN_PROPERTY_DEVELOPMENT,_INC""}, {""name"":""Emerald Isle Construction, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5724 N. Newark Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""EMERALD_ISLE_CONSTRUCTION,_INC""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Accent Electric"",""type"":""Contractor-Electrical"",""address"":""941 W. Grace St."",""city"":""Chicago"",""state"":""Il"",""slug"":""ACCENT_ELECTRIC""}, {""name"":""3841 N Janssen, Llc"",""type"":""Owner"",""address"":""11620 W 139Th St"",""city"":""Orland Park"",""state"":""Il"",""slug"":""3841_N_JANSSEN,_LLC""}]",LAKE VIEW
