permit_demolition,address,description_demolition,issue_date_demolition,year_demolition,permit_new,issue_date_new,year_new,description_new,cost_new,boundaries,names_new,json_agg,community
100087942,1933 W Fletcher St,WRECK AND REMOVE AN EXISTING STRUCTURE & GARAGE,02/23/2006,2006,100100075,03/08/2006,2006,ERECT A 2 STORY (IVA) FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED FRAME 2 CAR GARAGE WITH ROOF DECK PER PLANS. CONDITIONAL PERMIT SUBJECT TO SITE INSPECTION,300000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Dasse Christopher M, Steve Herman, G & C Consulting, Corrib Electrical Contractors, Pl182160-Flynco, Inc., Parrot Construction, Incorpora, Mc Clafferty Concrete, New Century Inc. Development","[{""name"":""Dasse Christopher M"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""DASSE_CHRISTOPHER_M""}, {""name"":""Steve Herman"",""type"":""Owner"",""address"":""3551 W 111 St"",""city"":""Chi"",""state"":""Il"",""slug"":""STEVE_HERMAN""}, {""name"":""G & C Consulting"",""type"":""Expeditor"",""address"":""203 N La Salle Suite 2100"",""city"":""Chicago  X"",""state"":""Il"",""slug"":""G_&_C_CONSULTING""}, {""name"":""Corrib Electrical Contractors"",""type"":""Contractor-Electrical"",""address"":""6061 N. Lucerne Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""CORRIB_ELECTRICAL_CONTRACTORS""}, {""name"":""Pl182160-Flynco, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""4816 W. 129Th St."",""city"":""Alsip"",""state"":""Il"",""slug"":""PL182160-FLYNCO,_INC.""}, {""name"":""Parrot Construction, Incorpora"",""type"":""Contractor-General Contractor"",""address"":""3551 West 111Th Street"",""city"":""Chicago"",""state"":""Il"",""slug"":""PARROT_CONSTRUCTION,_INCORPORA""}, {""name"":""Mc Clafferty Concrete"",""type"":""Mason - Brick And Concrete"",""address"":""1250 N. Greenview - Apt. G"",""city"":""Chicago"",""state"":""Il"",""slug"":""MC_CLAFFERTY_CONCRETE""}, {""name"":""New Century Inc. Development"",""type"":""Mason - Brick Only"",""address"":""2642 Lyndale"",""city"":""Riverwoods"",""state"":""Il"",""slug"":""NEW_CENTURY_INC._DEVELOPMENT""}]",NORTH CENTER
100062555,441 W Briar Pl,WRECK AND REMOVE A TWO STORY FRAME BUILDING.,02/23/2006,2006,100074312,03/08/2006,2006,"erect 5story, 1-c 3du apartment building w/garage as per plans.",480000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""56"",""name"":""Lake View East"",""metadata"":null},{""type"":""nationalregister"",""id"":""53"",""name"":""Lakeview Historic District"",""metadata"":""Wrightwood, Lakeview, Sheridan, Belmont, Halsted, Wellington, Racine, and George Sts.,South side of Belmont Ave., between Orchard & Halsted Sts.""}]","Artex, Fcc Construction Company, Artex, Andrew C. Kowalski, Vari Architects, Ivan Aratlakov, Dd Electric Inc.","[{""name"":""Artex"",""type"":""Contractor-Ventilation"",""slug"":""ARTEX""}, {""name"":""Fcc Construction Company"",""type"":""Contractor-General Contractor"",""slug"":""FCC_CONSTRUCTION_COMPANY""}, {""name"":""Artex"",""type"":""Contractor-Refrigeration"",""slug"":""ARTEX""}, {""name"":""Andrew C. Kowalski"",""type"":""Mason - Brick And Concrete"",""slug"":""ANDREW_C._KOWALSKI""}, {""name"":""Vari Architects"",""type"":""Architect"",""slug"":""VARI_ARCHITECTS""}, {""name"":""Ivan Aratlakov"",""type"":""Owner"",""slug"":""IVAN_ARATLAKOV""}, {""name"":""Dd Electric Inc."",""type"":""Contractor-Electrical"",""slug"":""DD_ELECTRIC_INC.""}]",LAKE VIEW
100090579,1061 N Spaulding Ave,WRECK AND REMOVE A 1 1/2 STORY BRICK SINGLE FAMILY UNIT AND GARAGE.,02/22/2006,2006,100079718,02/28/2006,2006,Erect new 2 story frame single family residence with basement and detached 2 car frame garage.,200000,"[{""type"":""ward"",""id"":""26"",""name"":""26"",""metadata"":""ROBERTO MALDONADO""},{""type"":""communityarea"",""id"":""24"",""name"":""HUMBOLDT PARK"",""metadata"":""23""},{""type"":""neighborhood"",""id"":""183"",""name"":""Humboldt Park"",""metadata"":null},{""type"":""tif"",""id"":""40"",""name"":""Division\/Homan"",""metadata"":""Mixed-use:Commercial\/Residential\/Industrial\/Instit""}]","Simon & Simon Electric Co., T. Edward Builders, Inc., Counterpoint Construction, Pl15539-Poli Contracting, Inc., Ok Heating, Q.e.d. Enterprises, Inc, Blemker Russell Robert","[{""name"":""Simon & Simon Electric Co."",""type"":""Contractor-Electrical"",""slug"":""SIMON_&_SIMON_ELECTRIC_CO.""}, {""name"":""T. Edward Builders, Inc."",""type"":""Contractor-General Contractor"",""slug"":""T._EDWARD_BUILDERS,_INC.""}, {""name"":""Counterpoint Construction"",""type"":""Mason - Brick And Concrete"",""slug"":""COUNTERPOINT_CONSTRUCTION""}, {""name"":""Pl15539-Poli Contracting, Inc."",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL15539-POLI_CONTRACTING,_INC.""}, {""name"":""Ok Heating"",""type"":""Contractor-Ventilation"",""slug"":""OK_HEATING""}, {""name"":""Q.e.d. Enterprises, Inc"",""type"":""Owner"",""slug"":""Q.E.D._ENTERPRISES,_INC""}, {""name"":""Blemker Russell Robert"",""type"":""Architect"",""slug"":""BLEMKER_RUSSELL_ROBERT""}]",HUMBOLDT PARK
100079481,1443 W Belmont Ave,WRECK AND REMOVE A FRAME SINGLE FAMILY & GARAGE,02/21/2006,2006,100082065,01/31/2006,2006,erect a 4-story 111-b masonry 3-unit building over ground floor commercial and attached 2 car garage as per plans.,575000,"[{""type"":""ssa"",""id"":""23"",""name"":""27"",""metadata"":""West Lakeview""},{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null},{""type"":""zip"",""id"":""15"",""name"":""60657"",""metadata"":""60657""}]","Farragut Group,llc, Thermica Heat&cooling, C. Hutchison Co., Thermica Heating & Co, Pl058156373-O'malley Quality C, Scot Wendorf, Celtic Concrete, Inc., Prime Constructiongroup Inc., Dasse Christopher M","[{""name"":""Farragut Group,llc"",""type"":""Owner"",""slug"":""FARRAGUT_GROUP,LLC""}, {""name"":""Thermica Heat&cooling"",""type"":""Contractor-Ventilation"",""slug"":""THERMICA_HEAT&COOLING""}, {""name"":""C. Hutchison Co."",""type"":""Contractor-Electrical"",""slug"":""C._HUTCHISON_CO.""}, {""name"":""Thermica Heating & Co"",""type"":""Contractor-Refrigeration"",""slug"":""THERMICA_HEATING_&_CO""}, {""name"":""Pl058156373-O'malley Quality C"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL058156373-O'MALLEY_QUALITY_C""}, {""name"":""Scot Wendorf"",""type"":""Contractor-General Contractor"",""slug"":""SCOT_WENDORF""}, {""name"":""Celtic Concrete, Inc."",""type"":""Mason - Concrete Only"",""slug"":""CELTIC_CONCRETE,_INC.""}, {""name"":""Prime Constructiongroup Inc."",""type"":""Mason - Brick And Concrete"",""slug"":""PRIME_CONSTRUCTIONGROUP_INC.""}, {""name"":""Dasse Christopher M"",""type"":""Architect"",""slug"":""DASSE_CHRISTOPHER_M""}]",LAKE VIEW
100095191,550 N St Clair St,TOTAL DEMOLITION OF FORMER RESTAURANT AND 4 STORY PARKING GARGAE.,02/21/2006,2006,100102407,03/31/2006,2006,CONDITIONAL PERMIT - ERECT NEW 27 STORY MIXED USED BUILDING PER PLANS.,35000000,"[{""type"":""ward"",""id"":""42"",""name"":""42"",""metadata"":""BRENDAN REILLY""},{""type"":""communityarea"",""id"":""37"",""name"":""NEAR NORTH SIDE"",""metadata"":""8""},{""type"":""neighborhood"",""id"":""77"",""name"":""Gold Coast"",""metadata"":null}]","Advanced Mech, Pl13303-Ewing-Doherty Mechanic, Linn-Mathes  Inc, M3 Architectrual Consulting, Advanced Mech, Brininstool + Lynch, Sutherland/pearsal","[{""name"":""Advanced Mech"",""type"":""Contractor-Refrigeration"",""slug"":""ADVANCED_MECH""}, {""name"":""Pl13303-Ewing-Doherty Mechanic"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL13303-EWING-DOHERTY_MECHANIC""}, {""name"":""Linn-Mathes  Inc"",""type"":""Contractor-General Contractor"",""slug"":""LINN-MATHES__INC""}, {""name"":""M3 Architectrual Consulting"",""type"":""Expeditor"",""slug"":""M3_ARCHITECTRUAL_CONSULTING""}, {""name"":""Advanced Mech"",""type"":""Contractor-Heating"",""slug"":""ADVANCED_MECH""}, {""name"":""Brininstool + Lynch"",""type"":""Architect"",""slug"":""BRININSTOOL_+_LYNCH""}, {""name"":""Sutherland\/pearsal"",""type"":""Building Owner"",""slug"":""SUTHERLAND\/PEARSAL""}]",NEAR NORTH SIDE
100097094,1856 N Fairfield Ave,REVISION TO PERMIT #100065763 ISSUED 02/17/2006 TO CORRECT ADDRESS AND OWNER INFORMATION ON PERMIT.,02/21/2006,2006,100091139,04/14/2006,2006,"Erect new 2 story with basement single family residence.  Conditional Permit, pending wrecking permit being issued within 30 days of this permit issuance.",150000,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""23"",""name"":""LOGAN SQUARE"",""metadata"":""22""},{""type"":""neighborhood"",""id"":""115"",""name"":""Logan Square"",""metadata"":null}]","Niel F. Finn, Titan Electric, Inc., Weatherman Heating & Cool, Cortland Fairfield Partnership, Llc, Obora Bruce M, Studio Modernista, Pl058124801-East West Mechanic","[{""name"":""Niel F. Finn"",""type"":""Mason - Brick And Concrete"",""address"":""20748  Locust St."",""city"":""Frankfort"",""state"":""Il"",""slug"":""NIEL_F._FINN""}, {""name"":""Titan Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""5234 W. Diversey Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""TITAN_ELECTRIC,_INC.""}, {""name"":""Weatherman Heating & Cool"",""type"":""Contractor-Ventilation"",""address"":""1741 W Superior St"",""city"":""Chicago"",""state"":""Il"",""slug"":""WEATHERMAN_HEATING_&_COOL""}, {""name"":""Cortland Fairfield Partnership, Llc"",""type"":""Owner"",""address"":""2519 N California"",""city"":""Chicago"",""state"":""Il"",""slug"":""CORTLAND_FAIRFIELD_PARTNERSHIP,_LLC""}, {""name"":""Obora Bruce M"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""OBORA_BRUCE_M""}, {""name"":""Studio Modernista"",""type"":""Contractor-General Contractor"",""address"":""2519 N. California Avenue"",""city"":""Chicago"",""state"":""Il"",""slug"":""STUDIO_MODERNISTA""}, {""name"":""Pl058124801-East West Mechanic"",""type"":""Contractor-Plumber\/plumbing"",""address"":""2350 W. Grand Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""PL058124801-EAST_WEST_MECHANIC""}]",LOGAN SQUARE
100092097,5307 W Leland Ave,WRECK AND REMOVE A 2 STORY UNIT FRAME BUILDING,02/21/2006,2006,100058702,02/21/2006,2006,Erect 2 story 2 dwelling unit building as per plans,200000,"[{""type"":""ward"",""id"":""45"",""name"":""45"",""metadata"":""JOHN ARENA""},{""type"":""communityarea"",""id"":""15"",""name"":""PORTAGE PARK"",""metadata"":""15""},{""type"":""neighborhood"",""id"":""26"",""name"":""Jefferson Park"",""metadata"":null}]","Air-Rite, Pl058134313-Mark Famula Plumbi, C & P Maintenance Company, Inc, Wozny Zenon, Belmont Electric Co. Inc., Yager Construction Llc","[{""name"":""Air-Rite"",""type"":""Contractor-Ventilation"",""slug"":""AIR-RITE""}, {""name"":""Pl058134313-Mark Famula Plumbi"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL058134313-MARK_FAMULA_PLUMBI""}, {""name"":""C & P Maintenance Company, Inc"",""type"":""Contractor-General Contractor"",""slug"":""C_&_P_MAINTENANCE_COMPANY,_INC""}, {""name"":""Wozny Zenon"",""type"":""Architect"",""slug"":""WOZNY_ZENON""}, {""name"":""Belmont Electric Co. Inc."",""type"":""Contractor-Electrical"",""slug"":""BELMONT_ELECTRIC_CO._INC.""}, {""name"":""Yager Construction Llc"",""type"":""Owner"",""slug"":""YAGER_CONSTRUCTION_LLC""}]",PORTAGE PARK
100094851,945 W Belmont Ave,WRECK AND REMOVE A 3 STORY BRICK BUILDING.,02/17/2006,2006,100048432,01/25/2006,2006,Construct elevated structure to surport  pre-fabricated relay house  per  plans.,250000,"[{""type"":""ssa"",""id"":""20"",""name"":""17"",""metadata"":""Central Lakeview""},{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null},{""type"":""zip"",""id"":""15"",""name"":""60657"",""metadata"":""60657""}]","Chicago Transit Authority, Aldridge Electric, Aldridge Elect., Muller Jacob J","[{""name"":""Chicago Transit Authority"",""type"":""Owner"",""slug"":""CHICAGO_TRANSIT_AUTHORITY""}, {""name"":""Aldridge Electric"",""type"":""Contractor-Electrical"",""slug"":""ALDRIDGE_ELECTRIC""}, {""name"":""Aldridge Elect."",""type"":""Contractor-General Contractor"",""slug"":""ALDRIDGE_ELECT.""}, {""name"":""Muller Jacob J"",""type"":""Architect"",""slug"":""MULLER_JACOB_J""}]",LAKE VIEW
100094851,945 W Belmont Ave,WRECK AND REMOVE A 3 STORY BRICK BUILDING.,02/17/2006,2006,100096094,02/15/2006,2006,CTA BELMONT STATION                                               FOUNDATION ONLY FOR NEW TRANSIT STATION,1500000,"[{""type"":""ssa"",""id"":""20"",""name"":""17"",""metadata"":""Central Lakeview""},{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null},{""type"":""zip"",""id"":""15"",""name"":""60657"",""metadata"":""60657""}]","Chicago Transit Authority, A & H Plumbing & Heating Inc., Garth Enterprises, Inc., Fh Paschen, Sn Nielsen Inc, Ross, Barney & Jankowski, Inc, Mcdonough Associates Inc.","[{""name"":""Chicago Transit Authority"",""type"":""Owner"",""slug"":""CHICAGO_TRANSIT_AUTHORITY""}, {""name"":""A & H Plumbing & Heating Inc."",""type"":""Contractor-Plumber\/plumbing"",""slug"":""A_&_H_PLUMBING_&_HEATING_INC.""}, {""name"":""Garth Enterprises, Inc."",""type"":""Mason - Concrete Only"",""slug"":""GARTH_ENTERPRISES,_INC.""}, {""name"":""Fh Paschen, Sn Nielsen Inc"",""type"":""Contractor-General Contractor"",""slug"":""FH_PASCHEN,_SN_NIELSEN_INC""}, {""name"":""Ross, Barney & Jankowski, Inc"",""type"":""Architect"",""slug"":""ROSS,_BARNEY_&_JANKOWSKI,_INC""}, {""name"":""Mcdonough Associates Inc."",""type"":""Architect"",""slug"":""MCDONOUGH_ASSOCIATES_INC.""}]",LAKE VIEW
100090696,2503 W Fullerton Ave,WRECK AND REMOVE A 2 STORY FRAME,02/17/2006,2006,100058269,03/10/2006,2006,new 3du and 1 fl commercial as per plan,500000,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""23"",""name"":""LOGAN SQUARE"",""metadata"":""22""},{""type"":""neighborhood"",""id"":""115"",""name"":""Logan Square"",""metadata"":null}]","Peter's Construction  Hvac Inc, Pl058142357-Jacek Kusznerko, Robert Kupcyzk, Ajc Restoration, Inc., Feng Zisong, Look Ma No Wires, Gb Construction Services Inc, Emerald Concrete & Brick","[{""name"":""Peter's Construction  Hvac Inc"",""type"":""Contractor-Ventilation"",""slug"":""PETER'S_CONSTRUCTION__HVAC_INC""}, {""name"":""Pl058142357-Jacek Kusznerko"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL058142357-JACEK_KUSZNERKO""}, {""name"":""Robert Kupcyzk"",""type"":""Owner"",""slug"":""ROBERT_KUPCYZK""}, {""name"":""Ajc Restoration, Inc."",""type"":""Mason - Brick Only"",""slug"":""AJC_RESTORATION,_INC.""}, {""name"":""Feng Zisong"",""type"":""Architect"",""slug"":""FENG_ZISONG""}, {""name"":""Look Ma No Wires"",""type"":""Contractor-Electrical"",""slug"":""LOOK_MA_NO_WIRES""}, {""name"":""Gb Construction Services Inc"",""type"":""Contractor-General Contractor"",""slug"":""GB_CONSTRUCTION_SERVICES_INC""}, {""name"":""Emerald Concrete & Brick"",""type"":""Mason - Concrete Only"",""slug"":""EMERALD_CONCRETE_&_BRICK""}]",LOGAN SQUARE
100092549,6454 N Sacramento Ave,WRECK AND REMOVE A 1 STORY BRICK,02/17/2006,2006,100094353,03/21/2006,2006,"ERECT 4 D.U. MASONRY BUILDING WITH 6' HIGH 8'-6""x3'-0"" WOOD TRASH ENCLOSURE AND 6' HIGH 57'-10 1/2"" LONG WOOD FENCE CONDITIONAL PERMIT. SUBJECT TO FIELD INSPECTION. PROTOTYPE: 6216 N. FAIRFIELD",519500,"[{""type"":""ward"",""id"":""50"",""name"":""50"",""metadata"":""DEBRA SILVERSTEIN""},{""type"":""communityarea"",""id"":""20"",""name"":""WEST RIDGE"",""metadata"":""2""},{""type"":""neighborhood"",""id"":""174"",""name"":""West Rogers Park"",""metadata"":null}]","Pl14043-Phil's Plumbing Servic, Hanna John C, Skip Schuldt Htng & Ac, Hanna John C, Shahid Shekha, Michael A. Van Kley, Skip Schuldt Htng & Ac, Shahid Shekha, Desmond Mc Evoy","[{""name"":""Pl14043-Phil's Plumbing Servic"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL14043-PHIL'S_PLUMBING_SERVIC""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""slug"":""HANNA_JOHN_C""}, {""name"":""Skip Schuldt Htng & Ac"",""type"":""Contractor-Refrigeration"",""slug"":""SKIP_SCHULDT_HTNG_&_AC""}, {""name"":""Hanna John C"",""type"":""Architect"",""slug"":""HANNA_JOHN_C""}, {""name"":""Shahid Shekha"",""type"":""Owner"",""slug"":""SHAHID_SHEKHA""}, {""name"":""Michael A. Van Kley"",""type"":""Contractor-Electrical"",""slug"":""MICHAEL_A._VAN_KLEY""}, {""name"":""Skip Schuldt Htng & Ac"",""type"":""Contractor-Heating"",""slug"":""SKIP_SCHULDT_HTNG_&_AC""}, {""name"":""Shahid Shekha"",""type"":""Contractor-General Contractor"",""slug"":""SHAHID_SHEKHA""}, {""name"":""Desmond Mc Evoy"",""type"":""Mason - Brick And Concrete"",""slug"":""DESMOND_MC_EVOY""}]",WEST RIDGE
100093097,2430 W Augusta Blvd,WRECK AND REMOVE A 2 STORY FRAME BUILDING,02/16/2006,2006,100103749,03/24/2006,2006,"Erect new 2 story 3 dwelling unit masonry building with basement and 3 story porch and stairs.  Conditional Permit, subject to field inspection.",250000,"[{""type"":""ward"",""id"":""26"",""name"":""26"",""metadata"":""ROBERTO MALDONADO""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""183"",""name"":""Humboldt Park"",""metadata"":null}]","Uki Builders, Incorporated, T&e Energy Experts, Inc., Rapciak Construction, Inc., Wozny Zenon, Walter Tech, Eugeni Heating, Pl9607-Roger Toussaint Dba","[{""name"":""Uki Builders, Incorporated"",""type"":""Contractor-General Contractor"",""slug"":""UKI_BUILDERS,_INCORPORATED""}, {""name"":""T&e Energy Experts, Inc."",""type"":""Contractor-Electrical"",""slug"":""T&E_ENERGY_EXPERTS,_INC.""}, {""name"":""Rapciak Construction, Inc."",""type"":""Mason - Brick And Concrete"",""slug"":""RAPCIAK_CONSTRUCTION,_INC.""}, {""name"":""Wozny Zenon"",""type"":""Architect"",""slug"":""WOZNY_ZENON""}, {""name"":""Walter Tech"",""type"":""Owner"",""slug"":""WALTER_TECH""}, {""name"":""Eugeni Heating"",""type"":""Contractor-Ventilation"",""slug"":""EUGENI_HEATING""}, {""name"":""Pl9607-Roger Toussaint Dba"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL9607-ROGER_TOUSSAINT_DBA""}]",WEST TOWN
100088971,2743 W Thomas St,WRECK AND REMOVE A 1 STORY BRICK SINGLE FAMILY WITH GARAGE,02/16/2006,2006,100089632,01/13/2006,2006,"erect new 3 Story solid masonry building. 3 dwelling units w/ basement and detached garage as per plans. CONDITIONAL PERMIT PENDING FIELD VERIFICATION, IN ADDITION THIS PERMIT WILL BE VOID IF THE WRECKING IS NOT ON SITE WITHIN 30 DAYS FROM THE DATE PRINTED ON THIS PERMIT",300000,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""183"",""name"":""Humboldt Park"",""metadata"":null}]","Zbigniew Bafia, Fox Electric, Dura Heating & Cooling, Tromp Peter, Mc Clafferty Concrete, Chicago Style Renovation Co., Dura Heating & Cooling, Wally's Development","[{""name"":""Zbigniew Bafia"",""type"":""Owner"",""slug"":""ZBIGNIEW_BAFIA""}, {""name"":""Fox Electric"",""type"":""Contractor-Electrical"",""slug"":""FOX_ELECTRIC""}, {""name"":""Dura Heating & Cooling"",""type"":""Contractor-Refrigeration"",""slug"":""DURA_HEATING_&_COOLING""}, {""name"":""Tromp Peter"",""type"":""Architect"",""slug"":""TROMP_PETER""}, {""name"":""Mc Clafferty Concrete"",""type"":""Mason - Concrete Only"",""slug"":""MC_CLAFFERTY_CONCRETE""}, {""name"":""Chicago Style Renovation Co."",""type"":""Mason - Brick Only"",""slug"":""CHICAGO_STYLE_RENOVATION_CO.""}, {""name"":""Dura Heating & Cooling"",""type"":""Contractor-Heating"",""slug"":""DURA_HEATING_&_COOLING""}, {""name"":""Wally's Development"",""type"":""Contractor-General Contractor"",""slug"":""WALLY'S_DEVELOPMENT""}]",WEST TOWN
100078801,2428 W Augusta Blvd,WRECK AND REMOVE A 2 STORY BRICK BUILDING,02/16/2006,2006,100079221,03/01/2006,2006,PROPOSED 3 DU MASONRY BUILDING AS PER PLANS,250000,"[{""type"":""ward"",""id"":""26"",""name"":""26"",""metadata"":""ROBERTO MALDONADO""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""183"",""name"":""Humboldt Park"",""metadata"":null}]","Pl9607-Roger Toussaint Dba, Uki Builders, Incorporated, Wozny Zenon, Texa Engineering, Taras Fedunkiv, Brooks Masonry, Rapciak Construction, Inc.","[{""name"":""Pl9607-Roger Toussaint Dba"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL9607-ROGER_TOUSSAINT_DBA""}, {""name"":""Uki Builders, Incorporated"",""type"":""Contractor-General Contractor"",""slug"":""UKI_BUILDERS,_INCORPORATED""}, {""name"":""Wozny Zenon"",""type"":""Architect"",""slug"":""WOZNY_ZENON""}, {""name"":""Texa Engineering"",""type"":""Contractor-Electrical"",""slug"":""TEXA_ENGINEERING""}, {""name"":""Taras Fedunkiv"",""type"":""Owner"",""slug"":""TARAS_FEDUNKIV""}, {""name"":""Brooks Masonry"",""type"":""Mason - Concrete Only"",""slug"":""BROOKS_MASONRY""}, {""name"":""Rapciak Construction, Inc."",""type"":""Mason - Brick Only"",""slug"":""RAPCIAK_CONSTRUCTION,_INC.""}]",WEST TOWN
100084602,2120 W Giddings St,WRECK AND REMOVAL OF A TWO (2) STORY BRICK THREE (3) UNIT RESIDENTIAL BUILD,02/16/2006,2006,100089006,03/10/2006,2006,CONSTRUCT A TWO STORY FRAME SINGLE FAMILY RESIDENCE PER PLANS,200000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""6"",""name"":""LINCOLN SQUARE"",""metadata"":""4""},{""type"":""neighborhood"",""id"":""113"",""name"":""Ravenswood"",""metadata"":null}]","Urban Building & Property, Arnold Heating Cooling, System Electric Construction C, Madia David M, Arnold Heating, Greenhill Homes Inc., Derreen Concrete, Inc., Pl12029-A.s.k. Plumbing, Inc., David M Madia, Gerard Bradley","[{""name"":""Urban Building & Property"",""type"":""Expeditor"",""slug"":""URBAN_BUILDING_&_PROPERTY""}, {""name"":""Arnold Heating Cooling"",""type"":""Contractor-Refrigeration"",""slug"":""ARNOLD_HEATING_COOLING""}, {""name"":""System Electric Construction C"",""type"":""Contractor-Electrical"",""slug"":""SYSTEM_ELECTRIC_CONSTRUCTION_C""}, {""name"":""Madia David M"",""type"":""Architect"",""slug"":""MADIA_DAVID_M""}, {""name"":""Arnold Heating"",""type"":""Contractor-Heating"",""slug"":""ARNOLD_HEATING""}, {""name"":""Greenhill Homes Inc."",""type"":""Contractor-General Contractor"",""slug"":""GREENHILL_HOMES_INC.""}, {""name"":""Derreen Concrete, Inc."",""type"":""Mason - Concrete Only"",""slug"":""DERREEN_CONCRETE,_INC.""}, {""name"":""Pl12029-A.s.k. Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL12029-A.S.K._PLUMBING,_INC.""}, {""name"":""David M Madia"",""type"":""Architect"",""slug"":""DAVID_M_MADIA""}, {""name"":""Gerard Bradley"",""type"":""Owner"",""slug"":""GERARD_BRADLEY""}]",LINCOLN SQUARE
100084603,2030 W Wilson Ave,WRECK AND REMOVAL OF A TWO (2) STORY BRICK TWO (2) UNIT RESIDENTIAL BUILDING,02/16/2006,2006,100088059,03/02/2006,2006,new 4a 2 story sfr as per plan (no garage),200000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""6"",""name"":""LINCOLN SQUARE"",""metadata"":""4""},{""type"":""neighborhood"",""id"":""113"",""name"":""Ravenswood"",""metadata"":null},{""type"":""zip"",""id"":""13"",""name"":""60625"",""metadata"":""60625""}]","System Electric, Inc., Madia David M, Derreen Concrete, Inc., Greenhill Homes Inc., Gerald Bradley, Arnold Heating, Pl12029-A.s.k. Plumbing, Inc.","[{""name"":""System Electric, Inc."",""type"":""Contractor-Electrical"",""slug"":""SYSTEM_ELECTRIC,_INC.""}, {""name"":""Madia David M"",""type"":""Architect"",""slug"":""MADIA_DAVID_M""}, {""name"":""Derreen Concrete, Inc."",""type"":""Mason - Concrete Only"",""slug"":""DERREEN_CONCRETE,_INC.""}, {""name"":""Greenhill Homes Inc."",""type"":""Contractor-General Contractor"",""slug"":""GREENHILL_HOMES_INC.""}, {""name"":""Gerald Bradley"",""type"":""Owner"",""slug"":""GERALD_BRADLEY""}, {""name"":""Arnold Heating"",""type"":""Contractor-Ventilation"",""slug"":""ARNOLD_HEATING""}, {""name"":""Pl12029-A.s.k. Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL12029-A.S.K._PLUMBING,_INC.""}]",LINCOLN SQUARE
